filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
hiphop.00004.au,0.449306839,0.20066905,2372.196733,2358.517862,5059.227741,0.099891308,-140.2982997,71.62476236,-3.78727792,39.02587389,4.188935484,31.54890248,-3.965098533,19.78854773,-3.764104773,16.02646465,-3.185027438,11.85303059,-1.258857538,5.774303456,1.263915371,1.655390252,-0.838398179,1.621333525,-4.061204082,1.143646466,hiphop
hiphop.00001.au,0.457320582,0.285713702,2808.099768,2441.374589,5527.499909,0.097648691,-81.11325808,49.59960556,-14.54953608,57.98245527,6.843360906,27.14762846,-6.849031836,31.30970561,-10.07335683,20.32510264,-2.530990957,12.74755429,3.974184744,13.23518301,-2.373510451,12.26385867,-7.043196433,4.747927302,1.869253942,0.020620999,hiphop
hiphop.00026.au,0.475517339,0.16417715,3459.927256,2916.956955,7022.832534,0.17347174,-103.1965228,30.57467891,20.81644103,45.82022386,9.801425729,8.625477013,1.615618741,12.33642591,0.522492078,4.992758427,-2.834685595,8.03556817,-1.397349438,3.315521874,1.208040336,3.302429341,-2.694904777,5.636846562,-0.717030521,2.75378646,hiphop
hiphop.00077.au,0.460817715,0.238586113,2986.42086,2899.970776,6403.194614,0.137662433,-25.82912586,70.9403355,9.545729512,17.47918504,-1.631683716,-0.54656525,0.261462467,-4.642849779,-0.584515393,-3.085220201,-2.404871308,0.387438103,-2.156035994,-0.343469852,-2.377401178,1.935799832,1.314051516,-1.278142578,-2.017606882,-0.198315641,hiphop
hiphop.00051.au,0.393553022,0.244111732,2500.479722,2578.086455,5294.209653,0.099517917,-78.68911996,73.09744965,21.83253929,49.21381156,3.112758687,18.30874895,1.859293093,8.402615805,1.429601222,4.221552908,-1.322466639,1.249704939,-3.014061191,1.798286547,-1.8406288,-0.992029768,-1.907987548,-2.637058448,-4.794272865,-4.863786121,hiphop
hiphop.00081.au,0.520393543,0.086490385,1469.35654,1954.486612,3277.030184,0.051779732,-216.0428862,122.5626571,0.934633148,39.35991892,9.284765861,26.04735175,-4.031693936,18.25620664,-6.513795958,13.91320625,-3.074017138,8.878161016,-4.359250024,4.693550061,-0.106365624,0.912191312,-1.921141312,-1.778487519,1.160831597,-4.024864104,hiphop
hiphop.00017.au,0.481064834,0.191494703,2144.796728,2359.070364,4956.170031,0.080343052,-76.80552387,98.37700951,-5.011990036,49.33522155,-10.26986231,33.28527083,-9.953818301,17.60540451,-12.2217443,18.65739014,-10.97059822,11.50658886,-10.48515139,6.252347371,-6.974357078,2.494855573,-4.888472181,5.476322555,-1.820574374,0.636348793,hiphop
hiphop.00092.au,0.477847434,0.122609854,2330.757597,2664.164467,5837.356369,0.072639017,-144.9622664,84.06387993,10.84768026,43.60102399,6.280574583,36.12971546,-14.66275044,26.80501301,-10.33491199,24.70152344,-8.721001922,18.79438394,-4.396452714,9.879789124,-8.134626896,8.819220728,-7.887214063,2.873434423,-4.346430491,-1.116335983,hiphop
hiphop.00023.au,0.381838726,0.190619826,2240.286593,2193.804234,4728.029744,0.10668265,-44.65066667,101.1993138,-26.27175033,52.93044905,-11.71968549,26.93284427,-13.28860839,20.70532508,-17.48489955,11.86471117,-10.66886484,8.376884208,-15.4278423,4.877053076,-10.05518375,4.561016759,-1.989593473,7.982590179,1.216193491,1.374272462,hiphop
hiphop.00031.au,0.479805869,0.213130087,3084.761864,2970.591186,6778.925675,0.136443619,-25.08113983,60.82425316,-4.187145963,14.85002639,6.798274765,6.101045798,15.45272226,3.783456731,5.65675976,10.24546515,0.86281224,4.186315309,0.9298779,3.256350735,0.217884751,2.697329228,0.70305922,0.893560092,0.358786303,-0.006133961,hiphop
hiphop.00015.au,0.423654416,0.140206799,2395.628771,2345.932114,5281.951394,0.115968687,-81.88780125,94.76050772,-16.23439346,40.52433318,-12.24441925,28.18166943,-20.10074465,18.09423424,-14.6402321,14.17917121,-7.251565173,13.65771224,-8.481762435,7.900096705,-4.827984846,5.099619175,-5.883022263,2.07066125,-5.66146035,-1.372054444,hiphop
hiphop.00082.au,0.503554766,0.102339625,2290.302465,2182.028104,4819.987521,0.113229474,-122.7665585,95.03741093,-29.34172855,46.77182347,-15.97807477,27.10443886,-13.09829718,20.24225172,-5.375996238,15.44844056,-6.895761454,15.64235742,-6.696302371,8.275930115,-0.745034257,9.416045297,1.266227363,1.67326183,0.488481781,1.613337849,hiphop
hiphop.00003.au,0.467314839,0.266528577,2493.019731,2330.449777,5126.477334,0.103514491,-40.24206804,80.84266036,-25.65506988,38.44073746,-11.08550463,24.92187052,-7.378599632,26.78388637,-5.297750016,16.8059487,-3.508122871,8.460377811,-5.603222229,12.06244015,-1.897766732,10.49049794,0.647797967,0.272247973,-5.096878392,-4.0086097,hiphop
hiphop.00014.au,0.489579153,0.185247764,2437.048753,2117.356866,4775.871121,0.133866537,-51.25040741,91.10092516,-33.7732547,69.93478826,-12.9477674,23.19290214,-13.77144725,23.77962153,-14.73832217,10.70293564,-13.47596614,6.07557399,-14.72336197,1.681953315,-7.243575587,3.964197045,-2.648536837,7.553568652,-0.131041634,-0.73679484,hiphop
hiphop.00075.au,0.451127081,0.191717714,3139.545921,2849.991248,6335.58669,0.146737208,-94.54397912,51.72574066,17.52658204,28.90954799,2.06756732,3.728996615,-1.851502266,4.371205342,8.787170512,2.136474835,-1.378705093,4.691812757,4.079183464,0.016669683,0.217499588,-0.431812736,-4.116250607,-1.104295525,-0.12947842,-2.759866635,hiphop
hiphop.00087.au,0.583688869,0.108064324,2472.415473,2499.721166,5508.975021,0.087693347,-168.3208019,70.93737452,-3.03777464,54.82695343,-12.10215138,30.51620171,-1.518994629,28.84392856,-8.923269952,18.76172908,-6.598135018,14.60179217,-3.575446729,14.19049815,-3.96329643,6.92992405,-4.170114558,5.869606686,-1.510966594,1.283549126,hiphop
hiphop.00037.au,0.409014929,0.159459874,3770.091835,2830.825474,7050.390701,0.212841495,-96.66296771,30.60036148,2.530298531,12.69258055,-10.97340009,-2.103696525,-3.63236449,-7.589499573,-5.321545678,-0.684110499,-4.149211206,-3.109365251,-4.859559822,-3.099367441,-4.161238473,-2.563251286,-3.48243749,-0.346054272,-2.869263097,2.330311839,hiphop
hiphop.00055.au,0.39050851,0.133830637,1735.022093,2055.221731,3552.111854,0.072500317,-161.5660284,104.0377722,-10.92798803,43.75912963,13.97919603,14.46840121,7.496336124,9.484097967,6.427852462,6.992852415,1.351406615,4.448160444,-2.930768097,-3.207639385,0.049329507,4.163472473,-6.434233915,-4.956472767,-4.211538796,-2.273165212,hiphop
hiphop.00064.au,0.407918425,0.236031115,2429.951012,2575.190357,5273.76811,0.079811687,-82.40117491,69.95053688,10.70092673,48.82083383,4.647903619,13.29069511,-1.792248527,5.125637923,-1.082692584,-2.7936538,-2.549033229,0.218227443,-3.127433851,2.299747576,-2.71247064,-0.783230445,1.739736521,-5.128185342,-5.691106619,-3.798421856,hiphop
hiphop.00090.au,0.482362213,0.109170191,2273.117404,2327.435945,4965.353309,0.104501636,-109.4831023,97.36884416,-20.61980044,37.35060626,-3.117823739,28.59670551,-14.16072551,23.84776798,-8.729230237,19.88289427,-11.28742728,17.93587931,-3.473744769,8.216418625,-8.94720274,9.263090928,-4.987154476,1.839395173,-2.245396923,0.677535247,hiphop
hiphop.00098.au,0.533298306,0.119099431,2538.368061,2341.604484,5353.609294,0.100669837,-129.9182754,71.99666985,-23.23532352,63.22348498,-6.852875328,34.3873321,-12.17779137,30.49063542,-7.570806389,20.59045101,-6.192504,14.6664718,-2.934062575,9.043224394,-4.725941691,5.380303609,-2.408319128,1.620739235,-5.978243659,-0.826951698,hiphop
hiphop.00039.au,0.390102323,0.182989359,2706.643672,2941.21996,5996.297075,0.112571504,-121.6101537,76.91895749,29.0133126,9.936051287,3.174436952,5.175900268,4.968632152,-1.026180885,1.170931616,2.139512201,3.117581354,1.136660702,-0.781654138,-4.982831208,-0.125941554,-4.505726453,-2.190026752,-1.372750808,-3.155173319,-7.363515872,hiphop
hiphop.00084.au,0.513344998,0.065909512,2044.343697,1933.744823,4074.867027,0.105148646,-214.2878639,100.3126329,-33.45451724,47.25671004,-8.954818702,12.98281454,-17.32346542,11.06653601,-11.72098669,8.807280385,-7.83161373,6.264831657,-0.096816017,4.89697989,1.201302697,3.783250827,1.474665525,3.486084692,0.656598895,4.151621157,hiphop
hiphop.00059.au,0.499603978,0.151298836,1948.747065,2285.958253,4218.374492,0.06300302,-133.2508375,93.95977978,-2.25194372,50.22654451,12.51228742,15.03882329,11.50919598,10.25409621,7.965617957,10.8084998,1.97270822,5.196882438,1.06600429,2.179649212,-1.514460991,-0.448838764,-2.457682256,-3.86112791,-1.696900263,-2.765001195,hiphop
hiphop.00097.au,0.473805697,0.118537381,2581.948517,2526.391822,5731.932006,0.115987961,-111.1683181,80.6232217,-0.865052478,50.61529423,-13.46843009,35.31904412,-14.83323309,21.18809232,-13.57327095,19.62429672,-11.75838872,16.96568882,-9.358193605,8.699311249,-9.884773239,5.812270454,-9.135437491,0.873431431,-5.994279525,-0.313156461,hiphop
hiphop.00061.au,0.473594872,0.155638978,1811.216844,2201.023327,3805.25199,0.067276993,-127.29475,95.79122804,-12.76869917,37.97985297,20.59151892,23.20910988,8.288819136,9.627948047,8.680670556,5.519051656,6.670048409,4.025732051,1.732573433,0.729125458,-0.418834537,2.241149463,-1.608848267,-1.217270089,-2.218650103,-0.735700249,hiphop
hiphop.00078.au,0.424674274,0.237288997,2327.52139,2626.492774,4931.945177,0.09669745,-111.3294986,89.95821114,4.4571892,14.53229844,9.933260829,-9.456439001,2.884949656,-0.151119442,-3.077401741,3.2645956,-1.488179763,1.577135252,2.406713507,-1.155579272,0.885040202,0.683693175,-5.153422728,2.732900633,2.343470322,-0.250910041,hiphop
hiphop.00050.au,0.427108444,0.273723394,1683.619645,2427.90994,3618.794784,0.042444188,-114.0220847,110.1305263,17.93452205,37.93342003,27.96904902,1.402313323,15.54731749,1.418879094,7.350745323,-3.325877496,8.243320321,-0.180971183,0.688143199,3.334261291,-2.471980973,0.751553627,-4.847427904,-2.393782367,-3.292260955,-4.610644543,hiphop
hiphop.00096.au,0.424749695,0.11087811,1752.161419,1811.556742,3489.162235,0.083126481,-128.1235243,124.5646109,-37.18752489,43.88354307,-12.77109059,18.98458403,-9.267842056,19.76872569,-6.872737332,13.47160005,-5.97635151,12.3133105,-4.6501222,5.829997249,-2.865121376,3.684055084,-1.87401225,-0.141088877,-2.054761141,-3.224440126,hiphop
hiphop.00091.au,0.533896217,0.113587834,2628.878118,2350.976457,5411.67561,0.138555096,-105.5407572,76.68299202,-24.77665541,55.20137351,-8.261600602,28.9013912,-15.75131565,26.30435184,-8.496884535,20.45593508,-8.152411884,13.92665343,-6.56638583,9.873671937,-4.860687947,5.880574515,-1.948558641,3.965695309,-3.605797429,-2.287747965,hiphop
hiphop.00069.au,0.489478171,0.271920264,3299.180894,3139.404459,7081.765511,0.120966011,-59.19513075,36.21810524,39.84549618,49.98102192,10.14388355,16.88643757,9.772827164,4.446222735,2.418169806,1.706974453,2.37079095,3.911303008,3.195931132,2.624817708,3.221553392,1.47196778,-0.700006325,-3.15613185,-2.096003179,-2.372221807,hiphop
hiphop.00086.au,0.479837374,0.079058334,2083.376057,2197.949781,4478.764584,0.079867998,-198.9488161,92.61696749,-19.53916998,39.54058533,-0.648181279,33.58907836,-6.468013222,27.52021277,-2.415470446,14.99661326,-2.98150976,14.90901953,-3.388687881,9.280519795,0.834650815,8.284932022,-0.585387015,-1.612023296,1.257511096,3.053184961,hiphop
hiphop.00085.au,0.476818872,0.10625755,2607.854168,2392.241762,5535.291529,0.127239971,-114.2682697,80.85893971,-18.17188431,50.66043911,-14.92353938,29.25938316,-20.04514495,18.5802249,-17.6841812,16.66579606,-11.41150803,16.29503216,-4.46684356,10.56207925,-4.064172242,9.142532685,-2.844851736,0.632539307,-1.99420926,0.571083608,hiphop
hiphop.00012.au,0.35877162,0.198953286,1976.603244,2110.019782,4276.807472,0.087255708,-67.0747868,112.4114098,-23.6375542,44.2789937,-18.86000411,23.87123977,-13.40190103,20.14139523,-10.64777801,20.62339286,-7.505337693,14.42116391,-9.388827744,11.29267504,-8.861599223,7.082602511,0.459017125,9.393207277,-0.884775851,-0.577172148,hiphop
hiphop.00043.au,0.445211519,0.135652944,1834.825653,2225.132937,3847.751733,0.061565387,-155.6420959,113.6544702,-4.028272993,18.27805392,13.48612246,8.257535791,8.81754133,11.11801825,8.914031799,10.22509017,6.095874374,9.731574573,9.312218751,2.252060375,2.842799032,7.545451363,-2.662220092,0.920636299,0.447681669,0.774432047,hiphop
hiphop.00028.au,0.374574943,0.154562652,2774.816101,2700.472517,5746.431919,0.114593411,-83.17103539,67.71547423,1.231883854,29.66071808,12.57894561,5.6121846,6.209428819,8.096948047,-4.782287646,7.667197851,-1.178152223,4.243636571,1.932382098,1.022343913,2.380308837,3.107294334,-8.060231003,1.671660815,-1.656327076,-3.27448497,hiphop
hiphop.00088.au,0.459881681,0.118608974,2695.094568,2389.362733,5600.357802,0.14991217,-89.84167421,79.75463422,-25.73713149,47.72235311,-10.01907493,31.55398876,-22.19353642,26.65729086,-10.97657422,18.82571388,-15.5582261,14.41696779,-10.038825,8.898392967,-8.9383512,7.23733072,-5.011515908,3.135593711,-4.735158145,-1.581797742,hiphop
hiphop.00008.au,0.453414113,0.141883537,3069.324956,2349.351519,5752.83188,0.176915786,-111.1395573,55.19823737,-18.44795048,47.22225089,-24.7885247,22.52987066,-21.13967664,12.54500054,-15.85015424,16.2969868,-12.56476325,9.608367171,-12.12858881,4.848888793,-2.21450522,6.882361311,0.492388394,13.00379973,5.956088033,5.439588004,hiphop
hiphop.00036.au,0.518760836,0.089180492,2960.030264,2558.151812,5801.206588,0.120899874,-220.953278,41.13406747,-13.99962132,33.61795504,12.18301575,13.66385984,5.952858475,7.631929886,5.29159051,10.47286682,4.763859259,6.49908447,6.49049827,5.459265324,2.572392191,-1.636111343,-1.549855912,3.085700298,4.928652765,3.716645916,hiphop
hiphop.00007.au,0.432331818,0.264117092,2046.684935,2268.533015,4551.822476,0.07867375,-58.45391651,103.0883291,-7.244473981,44.90715407,-8.63816699,12.35967961,-13.77059768,19.99371893,-13.14252687,17.15361905,-3.961605979,15.58992659,-0.467971009,6.933028768,-6.031800536,5.637759757,-3.175907952,1.817842099,-2.565458798,0.106782892,hiphop
hiphop.00016.au,0.467371156,0.207734197,2433.570364,2247.453128,4920.553579,0.11047968,-88.05587363,77.37131852,-19.10247589,51.59067361,-11.77736289,22.22388334,-4.732663737,20.11436156,-8.336167154,14.61462925,-3.80862296,8.588594495,-11.47251906,2.155561151,-12.68866257,0.398746881,0.986211165,10.53930118,7.630041426,4.392494457,hiphop
hiphop.00099.au,0.430902227,0.153787121,1962.886634,1916.814382,3798.243699,0.101570814,-138.73895,100.2253242,-31.46972042,32.45995347,-2.781347125,13.12266969,-14.51685777,13.96249507,-15.17330074,8.218051523,-4.923764818,3.532051418,-7.98070352,0.80393276,-2.977355851,-0.726379703,-7.721342316,-1.218838642,-6.524153713,-5.398193614,hiphop
hiphop.00027.au,0.427572292,0.135034338,2637.84011,2630.903781,5629.774291,0.10280021,-109.0746842,76.88160545,2.584408993,19.06836737,0.557639626,8.171708531,-8.078373985,5.944858418,-4.333585791,3.659116969,-1.545163006,2.646021736,2.257847962,2.848969472,-5.215626038,5.358011906,-6.18127757,2.238672713,-2.478262331,-5.986000961,hiphop
hiphop.00062.au,0.47192741,0.190943316,2449.128773,2508.03868,4930.636852,0.109550736,-144.1038847,73.36332493,4.681254318,24.03191811,12.89945844,14.03165382,8.648670516,6.911262432,-1.210058862,-0.840129211,1.158641569,2.576377795,-1.112579071,3.144886352,-4.227978361,-0.450268114,1.660841789,1.217959776,-0.473243889,-2.032074202,hiphop
hiphop.00060.au,0.439638598,0.18029584,1717.732953,2052.305254,3686.661041,0.053907837,-153.4727033,92.78329162,-15.88339104,57.95652192,8.574483856,18.46516596,13.27582312,11.16318176,7.614063955,12.976476,5.661941591,7.017892916,2.885603909,1.618439535,0.012973707,3.025233553,-0.234190789,-1.387005995,-2.319429398,-1.327824279,hiphop
hiphop.00045.au,0.390102323,0.182989359,2706.643672,2941.21996,5996.297075,0.112571504,-121.6101537,76.91895749,29.0133126,9.936051287,3.174436952,5.175900268,4.968632152,-1.026180885,1.170931616,2.139512201,3.117581354,1.136660702,-0.781654138,-4.982831208,-0.125941554,-4.505726453,-2.190026752,-1.372750808,-3.155173319,-7.363515872,hiphop
hiphop.00066.au,0.409614709,0.18990311,2244.841528,2483.809877,4815.462548,0.079385385,-111.8581238,89.10568552,13.18136197,36.36224171,-3.289945311,3.877890471,0.580340727,6.354377021,-2.172788067,2.981729127,-1.636085664,-0.366618352,-3.479648843,0.781907543,-0.233973966,-3.189418417,-3.706511939,-3.99384609,-3.009374774,-2.452812877,hiphop
hiphop.00057.au,0.40045066,0.224815533,1810.695425,2279.088307,3889.326482,0.051454337,-113.6637585,87.0576418,-0.633100643,52.28048681,19.37823561,19.68281692,15.39156313,13.71969866,6.951331139,9.075910855,7.967665647,4.415074557,-0.156587961,-0.435285503,0.222899052,-0.833739767,-2.174327102,-1.9939419,-4.448393645,-4.298688678,hiphop
hiphop.00000.au,0.460647819,0.12528576,2667.598264,2350.982431,5474.52523,0.147340757,-80.90678123,84.7926654,-31.55018473,33.90193703,-19.85505048,23.56161058,-22.13177089,20.02083068,-16.76956863,19.20891964,-13.11473481,11.50348937,-10.73194912,10.57021105,-8.426814263,7.326541591,-5.376040119,7.688967341,-5.545128924,1.526965673,hiphop
hiphop.00032.au,0.475436534,0.13454476,2145.749611,2441.648881,4529.626124,0.078721914,-148.0750889,90.56193759,-0.281203732,28.85222277,19.30828709,15.25498345,4.289804545,15.52381419,1.272827443,11.12922282,8.848839233,6.315310943,1.629167655,1.426783111,-3.410100349,1.198567061,-0.718827593,0.786072747,-0.449913693,1.717850145,hiphop
hiphop.00030.au,0.539259904,0.19402726,3724.682371,3205.007334,7641.453793,0.172757459,-23.76718718,43.71915971,30.55735016,26.5057293,4.336460577,21.91222387,2.575589962,6.993104342,-1.492352874,4.586284429,0.418562875,2.463628023,-4.076438017,-2.016698799,-3.562497307,-0.127579154,-2.478009345,-1.038199691,-4.76606985,-2.610829628,hiphop
hiphop.00049.au,0.484340143,0.288944572,3084.295244,3055.524911,6682.134594,0.108720053,-44.52246472,41.63021526,29.92157222,51.86611216,12.86970138,13.71762569,7.96190835,9.293653718,8.391022047,1.898562792,1.137285502,4.56080555,5.525237873,1.315852852,2.345875368,-0.804445644,-4.252528759,-3.56766423,-3.824419972,-4.429430262,hiphop
hiphop.00052.au,0.461344692,0.110010825,2595.413947,2881.187424,5857.672913,0.082312805,-146.5487938,81.56612013,31.96688969,22.45997064,5.095802435,13.641874,6.491042044,8.407562451,4.421635827,5.001485244,1.839935891,2.868617919,4.536956041,3.858223004,1.338383347,1.218471185,0.559795677,-0.174756596,-0.651359283,-0.067562023,hiphop
hiphop.00058.au,0.506024356,0.130457833,2676.650825,2413.908467,5209.576832,0.136138633,-109.8305221,63.0812504,-13.84439694,43.03328198,6.154840044,23.19987152,8.023568904,10.65446621,0.980235332,5.333917739,-1.813754837,-1.418764811,-1.876158692,-3.20404271,-4.752786345,-3.805072787,-5.528075843,-3.176579851,-3.257905526,-3.930747003,hiphop
hiphop.00024.au,0.430907761,0.178736195,2517.911424,2163.9188,4926.57021,0.138872932,-63.00358379,86.28988546,-37.93877257,39.55280838,-16.49642327,21.11075838,-12.23516946,13.08768979,-12.37456311,16.6397344,-3.962744085,8.851947325,-6.317150537,5.692548899,-6.315482248,2.300379144,-0.864299091,6.517581057,4.699639254,4.411027952,hiphop
hiphop.00063.au,0.445494137,0.186188042,2671.001724,2494.731982,5320.317829,0.122187092,-98.807267,71.10884351,-10.04200925,31.72469158,5.14499798,1.876655441,-8.892523589,-4.262977342,-5.960219939,-4.265045783,-0.655259998,-1.859239023,-0.517568926,2.574394815,-1.059186783,2.204844804,-3.945145136,1.2025859,0.280592051,0.06656862,hiphop
hiphop.00044.au,0.35554238,0.038049556,2548.635857,2344.789651,4537.039232,0.143386132,-267.5495064,77.80025658,-18.18028987,18.87502809,2.001056194,-7.590764855,4.715700981,-7.695431111,-10.35931203,10.97963904,-2.864078499,-5.754339442,2.350974194,-7.100073467,0.404288029,-1.800288454,-8.3620091,-3.072015491,-4.394178793,-1.645459418,hiphop
hiphop.00038.au,0.398417908,0.269266248,2202.301866,2213.201961,4411.306659,0.096687246,-62.80478814,72.10270924,-16.1134761,27.41856556,5.559253973,1.819537061,3.9018827,8.464469164,-2.006485577,5.825660644,0.155527393,-0.30257462,-0.66836878,-1.483679527,-0.064957356,3.209765812,0.670553085,1.124800095,-0.937170372,-3.078257102,hiphop
hiphop.00070.au,0.431060508,0.278912574,2501.271271,3049.735764,6028.54688,0.069264509,-81.69106709,82.32130652,53.56356184,25.51363808,15.71971838,19.20783226,8.433185121,6.371016223,0.202480121,0.145982241,1.202190334,1.534535959,-0.723482968,1.349879736,-0.385385982,-3.13382251,-0.490843669,-0.732915287,-3.76983866,-2.506016391,hiphop
hiphop.00025.au,0.50734416,0.251695037,2305.33872,2227.384244,4815.67088,0.107421119,-44.34706113,93.36271678,-22.26622299,48.85186845,-13.8816558,34.41245341,-6.290747248,25.88192078,-12.32121877,20.42977056,-5.744879929,11.85276528,-11.54795391,10.15539102,-3.955949215,10.58981252,0.844395195,9.214098783,1.72614425,-0.225213334,hiphop
jazz.00004.au,0.171782316,0.108785957,1039.62342,1422.303098,1838.213885,0.047768797,-270.2648218,137.5717263,5.658532949,42.47748585,-7.948831131,9.91795355,-6.799091032,8.234327984,-6.188286766,5.467932851,-5.43444878,-5.186266908,-6.990923381,-3.236811617,-2.007815383,4.412517929,1.991310242,4.985072887,6.582728051,-2.426802823,jazz
jazz.00022.au,0.201481684,0.050517157,1451.62688,1920.10335,3046.548245,0.05122229,-298.8064843,112.0554957,6.485388888,28.39743206,-6.748015777,16.66128631,-11.79895674,12.75235108,-8.349648122,13.88720608,-4.239411111,2.323283911,-4.319632588,1.415985741,0.713352592,13.46880339,9.418378481,6.925724752,7.881355272,-1.780872798,jazz
jazz.00016.au,0.249544149,0.060601473,1465.522809,1738.349425,2820.974609,0.069864279,-259.7989819,123.2042119,-6.406482595,37.57295068,-2.983823485,13.05471518,-14.09235308,5.306728724,-11.97003511,3.51955316,-9.634412474,5.336944319,-7.845006798,3.260618637,-0.5533498,2.885411245,-0.032675353,2.098881684,1.109777911,2.935298382,jazz
jazz.00062.au,0.285619602,0.097847253,1725.397512,2090.779059,3504.462142,0.067522267,-168.1157824,108.2839465,-14.15781645,30.47019421,3.88428083,4.666935095,3.183463739,1.91759535,-1.144025254,0.233215396,-5.249220016,-2.555783672,-7.223493607,2.777308875,-7.122019431,-4.677577343,-4.035753308,-1.615155694,-2.014649529,-5.049193394,jazz
jazz.00083.au,0.429210207,0.074322917,3393.741286,3147.820724,7234.931251,0.149702043,-125.9833068,56.60856607,23.4967439,23.7023522,-0.300948985,7.154523107,0.171779782,-0.842715255,-4.157835948,-1.897340794,2.520098824,0.525469118,0.926277802,0.045988942,2.918509713,0.126014816,1.316268521,0.378993495,-6.131997145,-4.947609454,jazz
jazz.00017.au,0.345523763,0.049863573,1934.384698,2187.002854,4327.257167,0.084186566,-233.0727129,105.9233835,-2.670588094,37.44146988,-8.178343977,15.7247977,-15.07513988,8.375738443,-16.38007566,8.63400396,-9.386507375,7.092689748,-5.998163822,1.993294612,-5.726949156,-0.940968421,-6.91553079,-3.772910935,-1.637997281,-2.444330118,jazz
jazz.00075.au,0.2938243,0.146875381,2902.662054,2855.066321,6198.129187,0.126549121,-78.18899522,63.22655302,-1.654216659,21.01993679,4.464395607,-3.595320187,-1.563523023,-3.067389335,-6.074220618,-1.952658114,1.783601339,-1.216034464,0.942327678,-2.561595543,-7.766672383,-5.931459448,-3.014042679,-2.45974483,-1.023176191,-5.110830554,jazz
jazz.00050.au,0.410298982,0.190511182,2482.135336,2759.70094,5795.056625,0.08078258,-55.16547167,77.47405966,8.271833244,31.56410849,11.51672391,11.75421031,7.875351273,13.51428505,-2.266476679,5.616833129,1.459520434,7.374824974,-0.927643745,1.639732057,-6.082412509,1.234145043,3.278162931,2.920488672,2.414854498,1.94241885,jazz
jazz.00030.au,0.235051243,0.029618531,1687.249146,1762.691383,3353.421389,0.084662753,-318.9072081,115.6969912,-23.0230429,52.59868196,-12.8062571,14.6145418,-8.205267044,0.301199712,-23.84518895,10.8600434,-9.567807366,7.475222471,-4.241652236,2.97890174,-4.396612624,-1.040952485,-5.387248074,-5.518867241,-6.980231832,-1.728001089,jazz
jazz.00087.au,0.34194269,0.045803182,1845.551811,2730.715466,4328.307161,0.042829295,-341.0891662,89.81819196,44.54675629,28.85881038,16.33507704,10.59830972,6.997610951,0.823878161,6.103908902,7.134671927,5.422356758,2.747811654,9.368763001,5.577071967,3.782781542,3.162692475,0.284590234,-1.375885814,-1.582666947,-1.989873328,jazz
jazz.00066.au,0.258984749,0.172753513,1578.937359,1853.417293,2967.148725,0.088246632,-117.8591192,122.5534036,-13.15118062,26.75303027,4.30846369,6.867764009,-6.809190819,-0.333310288,-8.191248757,-4.993640493,-4.492571356,0.107024683,-4.671941034,2.845721656,-4.96560136,5.5536919,-1.226725954,3.572890153,-0.340121876,0.502858883,jazz
jazz.00001.au,0.328118719,0.022798536,1266.405832,1691.42295,2410.418758,0.059277797,-345.7331894,146.9850422,-0.507856581,22.64149843,5.813742955,10.34473605,-0.163134862,-1.716213002,-6.112291342,-0.510687797,1.030021446,1.222565651,-1.942653035,-5.551130061,-4.402623523,-2.604506246,-5.19455911,-5.416318069,-3.122154608,-0.792372343,jazz
jazz.00031.au,0.311018317,0.043605279,1752.884897,1990.257166,3733.785756,0.07241415,-237.4826872,115.927263,-15.43597529,47.11079228,-13.50959866,18.19116444,-13.94952897,15.33957196,-17.53641133,13.39647609,-6.235369462,8.631694042,-7.236373726,4.778345985,-4.394644251,4.516248298,-4.2541967,2.318807707,-9.931503111,-4.326993462,jazz
jazz.00093.au,0.269472086,0.045310326,2152.031384,2775.056122,5013.836349,0.08170321,-215.3705506,100.9604957,17.0978007,12.97242794,16.05796074,4.762776437,4.564600759,-3.135735965,-4.156201018,-2.296483611,-4.927905452,-3.350411692,-1.4276301,-5.027355335,-0.666035694,1.351335383,1.997635778,-0.251253573,0.964303043,-2.125204522,jazz
jazz.00054.au,0.278100111,0.162552938,1669.356197,2108.486548,3461.112404,0.064859396,-111.5672792,121.820634,-3.151349685,20.92476219,2.520229213,5.562074141,-3.247162728,2.617218629,-2.293261588,3.933972623,-3.63948104,-0.170130803,-3.889794224,0.444818557,0.263308088,-0.872357636,-5.268764419,-1.601892363,-2.930356023,-1.419069598,jazz
jazz.00036.au,0.322362327,0.080587499,1482.159689,1412.229792,2658.658923,0.099559489,-196.8296933,152.8098275,-36.90566593,41.79778179,-8.691588025,4.400161082,-11.54958143,1.423486477,-14.72538798,0.46341627,-10.1674233,-6.922624568,-6.246130447,-3.713910055,-4.562797426,-6.412994198,-2.895575486,-4.850115723,-5.879036776,-9.117460118,jazz
